Predictor MeanImportance Type Feature
CpG_ptg000008l_19184518	0.0365164632677095	CpG	FUN_007022
CpG_ntLink_8_33959590	0.178129936409073	CpG	FUN_008282
CpG_ptg000047l_5462703	0.177301987453958	CpG	FUN_008282
CpG_ptg000047l_5462764	0.168847960714574	CpG	FUN_008282
CpG_ptg000047l_5462797	0.136054891890641	CpG	FUN_008282
CpG_ptg000001l_3372744	0.117821344685263	CpG	FUN_008282
CpG_ptg000024l_3749076	0.0684610253499597	CpG	FUN_008282
CpG_ptg000009l_8644258	0.0457679560902254	CpG	FUN_008282
CpG_ptg000030l_2148031	0.0444020358803159	CpG	FUN_008282
lncRNA_12760	0.0358358336918505	lncRNA	FUN_008282
lncRNA_6116	0.0354973590392881	lncRNA	FUN_008282
lncRNA_18559	0.0312750687701823	lncRNA	FUN_008282
CpG_ptg000031l_11365343	0.0279454890835919	CpG	FUN_008282
CpG_ptg000001l_3373034	0.0260953918437007	CpG	FUN_008282
CpG_ntLink_8_33959582	0.024268380443922	CpG	FUN_008282
lncRNA_23100	0.0224851081465133	lncRNA	FUN_008282
lncRNA_6650	0.0215123353669072	lncRNA	FUN_008282
lncRNA_2496	0.0200077962734134	lncRNA	FUN_008282
CpG_ptg000017l_7265862	0.0191624714424289	CpG	FUN_008282
lncRNA_300	0.0181317415548167	lncRNA	FUN_008282
lncRNA_18763	0.0178939521953505	lncRNA	FUN_008282
lncRNA_8036	0.0370412608627706	lncRNA	FUN_008660
CpG_ptg000035l_3166961	0.0352766665669297	CpG	FUN_008660
lncRNA_8635	0.0270766382445831	lncRNA	FUN_008660
lncRNA_196	0.0262754860753035	lncRNA	FUN_008660
lncRNA_19173	0.0221285119900372	lncRNA	FUN_008660
lncRNA_15688	0.0205543568273297	lncRNA	FUN_008660
lncRNA_15022	0.0180341813123576	lncRNA	FUN_008660
lncRNA_9202	0.0166416517296081	lncRNA	FUN_008660
CpG_ptg000009l_8502591	0.0142299445847457	CpG	FUN_008660
CpG_ptg000018l_306588	0.0132118659692649	CpG	FUN_008660
CpG_ptg000021l_1601161	0.0120450373354428	CpG	FUN_008660
CpG_ptg000009l_5429192	0.0118019913589396	CpG	FUN_008660
lncRNA_11627	0.0114783196188204	lncRNA	FUN_008660
lncRNA_17976	0.010836374517254	lncRNA	FUN_008660
lncRNA_18303	0.0107015040663545	lncRNA	FUN_008660
CpG_ptg000007l_10797552	0.0106369248283012	CpG	FUN_008660
lncRNA_6471	0.01037622733734	lncRNA	FUN_008660
CpG_ptg000023l_15451801	0.0102447449885465	CpG	FUN_008660
lncRNA_15800	0.0101177721565851	lncRNA	FUN_008660
lncRNA_15650	0.00960270889950592	lncRNA	FUN_008660
CpG_ptg000035l_7644777	0.209658379464847	CpG	FUN_008934
lncRNA_040	0.110866099547136	lncRNA	FUN_008934
lncRNA_3700	0.0962716298495675	lncRNA	FUN_008934
lncRNA_14175	0.094564501446302	lncRNA	FUN_008934
lncRNA_4233	0.0872893648671545	lncRNA	FUN_008934
lncRNA_13127	0.0832933023676715	lncRNA	FUN_008934
lncRNA_12212	0.0647200820735545	lncRNA	FUN_008934
lncRNA_8652	0.06465150928563	lncRNA	FUN_008934
lncRNA_4659	0.0611473407270106	lncRNA	FUN_008934
lncRNA_12100	0.0579397680053273	lncRNA	FUN_008934
lncRNA_4453	0.0473166322714577	lncRNA	FUN_008934
CpG_ntLink_8_14965373	0.0385945006981411	CpG	FUN_008934
lncRNA_11267	0.0383812484288541	lncRNA	FUN_008934
lncRNA_7902	0.0372653701031626	lncRNA	FUN_008934
lncRNA_22007	0.0289545240841845	lncRNA	FUN_008934
lncRNA_5028	0.0269980074357545	lncRNA	FUN_008934
lncRNA_097	0.0268542112630842	lncRNA	FUN_008934
lncRNA_4689	0.0249507138203895	lncRNA	FUN_008934
lncRNA_20453	0.0218653459802517	lncRNA	FUN_008934
CpG_ptg000007l_2211497	0.0209575597957823	CpG	FUN_008934
lncRNA_15222	0.112018461739073	lncRNA	FUN_011908
lncRNA_8086	0.0605969674518552	lncRNA	FUN_011908
CpG_ntLink_6_10163962	0.0605348473146371	CpG	FUN_011908
lncRNA_16133	0.0593761555314056	lncRNA	FUN_011908
lncRNA_5687	0.0529141532935237	lncRNA	FUN_011908
Cluster_17186	0.0381597161684549	miRNA	FUN_011908
lncRNA_2205	0.0352991404589984	lncRNA	FUN_011908
lncRNA_2750	0.031159419670201	lncRNA	FUN_011908
CpG_ptg000001l_2984396	0.0255536933128065	CpG	FUN_011908
lncRNA_9127	0.0228713648026262	lncRNA	FUN_011908
lncRNA_1479	0.0218834286984022	lncRNA	FUN_011908
lncRNA_13619	0.0218336105737923	lncRNA	FUN_011908
lncRNA_20566	0.0196809480812403	lncRNA	FUN_011908
lncRNA_11012	0.0158432469473241	lncRNA	FUN_011908
lncRNA_6696	0.0155742905447963	lncRNA	FUN_011908
lncRNA_18696	0.015133081161149	lncRNA	FUN_011908
lncRNA_8803	0.01215269492376	lncRNA	FUN_011908
CpG_ptg000017l_992333	0.012124063200385	CpG	FUN_011908
lncRNA_3730	0.0118133292346114	lncRNA	FUN_011908
CpG_ptg000023l_16574024	0.0109587377224287	CpG	FUN_011908
CpG_ptg000001l_3386243	0.229377282821942	CpG	FUN_012468
CpG_ptg000012l_9200093	0.14842866372275	CpG	FUN_012468
CpG_ptg000020l_2832782	0.107478536055161	CpG	FUN_012468
CpG_ptg000036l_5055348	0.103002945873557	CpG	FUN_012468
lncRNA_4453	0.0869769978907227	lncRNA	FUN_012468
CpG_ptg000047l_330209	0.0695775364148749	CpG	FUN_012468
CpG_ptg000027l_2551251	0.0665653488244926	CpG	FUN_012468
CpG_ptg000007l_8874988	0.0631541453055233	CpG	FUN_012468
CpG_ntLink_8_12174640	0.0572592468616803	CpG	FUN_012468
lncRNA_11509	0.0525351664678221	lncRNA	FUN_012468
CpG_ntLink_8_14168228	0.0522889265023431	CpG	FUN_012468
CpG_ptg000036l_2457523	0.0475752425065834	CpG	FUN_012468
CpG_ptg000049l_2240180	0.0463224589077913	CpG	FUN_012468
CpG_ntLink_8_3752200	0.0412480710309804	CpG	FUN_012468
CpG_ptg000017l_10900764	0.0392263087490172	CpG	FUN_012468
CpG_ptg000002l_2142729	0.0364730534042369	CpG	FUN_012468
CpG_ptg000011l_7769866	0.0353547806122821	CpG	FUN_012468
CpG_ptg000015l_2792469	0.0292895853049373	CpG	FUN_012468
CpG_ptg000007l_11117789	0.029242270867342	CpG	FUN_012468
CpG_ptg000026l_7410084	0.0283360488260671	CpG	FUN_012468
lncRNA_14236	0.121798840367426	lncRNA	FUN_012474
lncRNA_3726	0.0547176527654596	lncRNA	FUN_012474
lncRNA_4852	0.0497593494292928	lncRNA	FUN_012474
lncRNA_22010	0.0445089336421054	lncRNA	FUN_012474
lncRNA_8029	0.0409883060071587	lncRNA	FUN_012474
CpG_ntLink_6_10521335	0.0372759806219112	CpG	FUN_012474
lncRNA_18474	0.0353778555590446	lncRNA	FUN_012474
lncRNA_18455	0.0352942194646133	lncRNA	FUN_012474
Cluster_17173	0.0340515249341281	miRNA	FUN_012474
lncRNA_10988	0.0340295069756996	lncRNA	FUN_012474
CpG_ptg000016l_12228204	0.0297619495312769	CpG	FUN_012474
lncRNA_12199	0.0279995910062763	lncRNA	FUN_012474
lncRNA_21994	0.0278735372654828	lncRNA	FUN_012474
CpG_ptg000009l_4677453	0.0262865517927717	CpG	FUN_012474
lncRNA_6121	0.0241393804695858	lncRNA	FUN_012474
lncRNA_19511	0.0217686795938213	lncRNA	FUN_012474
CpG_ptg000031l_800012	0.0214341247243966	CpG	FUN_012474
lncRNA_10120	0.0212901694706571	lncRNA	FUN_012474
lncRNA_16050	0.021149373683671	lncRNA	FUN_012474
lncRNA_6103	0.0195578611066753	lncRNA	FUN_012474
CpG_ptg000015l_9394739	0.0535253937355242	CpG	FUN_015434
CpG_ptg000017l_11268310	0.0417708913171404	CpG	FUN_015434
lncRNA_5036	0.0362669054346382	lncRNA	FUN_015434
CpG_ptg000020l_14602974	0.0351847837920617	CpG	FUN_015434
CpG_ptg000008l_24354333	0.0301121502987945	CpG	FUN_015434
lncRNA_15708	0.0291420643708147	lncRNA	FUN_015434
CpG_ptg000007l_9145352	0.0258104315171677	CpG	FUN_015434
lncRNA_1225	0.0237959210868394	lncRNA	FUN_015434
CpG_ptg000012l_17289825	0.0235305890840364	CpG	FUN_015434
lncRNA_1163	0.0234556047198083	lncRNA	FUN_015434
CpG_ntLink_8_29134571	0.0212619790434671	CpG	FUN_015434
CpG_ptg000011l_1517354	0.0193203303092905	CpG	FUN_015434
CpG_ptg000031l_13301734	0.0185042196883996	CpG	FUN_015434
lncRNA_18679	0.0184094189140301	lncRNA	FUN_015434
lncRNA_19033	0.0166606040018159	lncRNA	FUN_015434
CpG_ptg000018l_15825775	0.0161669898883173	CpG	FUN_015434
lncRNA_20097	0.0155113641326455	lncRNA	FUN_015434
lncRNA_11020	0.0152791369754193	lncRNA	FUN_015434
lncRNA_4291	0.0144828017596311	lncRNA	FUN_015434
lncRNA_21146	0.0133877967051459	lncRNA	FUN_015434
lncRNA_055	0.0845416889568007	lncRNA	FUN_023367
CpG_ptg000001l_5653023	0.0684747770451945	CpG	FUN_023367
lncRNA_8029	0.0594545390796431	lncRNA	FUN_023367
lncRNA_1597	0.0588663642938706	lncRNA	FUN_023367
CpG_ptg000020l_13483933	0.0584879324992582	CpG	FUN_023367
lncRNA_1289	0.0563950910811465	lncRNA	FUN_023367
lncRNA_18784	0.0502183565544689	lncRNA	FUN_023367
lncRNA_18287	0.0447516541113456	lncRNA	FUN_023367
lncRNA_21069	0.0419964234764878	lncRNA	FUN_023367
lncRNA_21992	0.0415332441441795	lncRNA	FUN_023367
lncRNA_8911	0.0404979550077287	lncRNA	FUN_023367
lncRNA_13032	0.0401885546528973	lncRNA	FUN_023367
CpG_ntLink_8_21468027	0.0260927292015635	CpG	FUN_023367
lncRNA_10920	0.0244844409298419	lncRNA	FUN_023367
lncRNA_5656	0.0242852913335619	lncRNA	FUN_023367
lncRNA_12060	0.021270218648447	lncRNA	FUN_023367
lncRNA_17688	0.0205989216060363	lncRNA	FUN_023367
lncRNA_19328	0.0201787854612289	lncRNA	FUN_023367
CpG_ptg000025l_7602345	0.018218470621891	CpG	FUN_023367
lncRNA_22010	0.0160413796494405	lncRNA	FUN_023367
lncRNA_10988	0.0981716850809386	lncRNA	FUN_023596
lncRNA_11745	0.0943718886244712	lncRNA	FUN_023596
lncRNA_18474	0.0655934776933722	lncRNA	FUN_023596
lncRNA_19090	0.0430183262061196	lncRNA	FUN_023596
CpG_ptg000011l_11176625	0.0311812770055584	CpG	FUN_023596
lncRNA_8058	0.0303111609272129	lncRNA	FUN_023596
CpG_ptg000016l_11249104	0.0302714131273381	CpG	FUN_023596
lncRNA_19455	0.0288357248564935	lncRNA	FUN_023596
lncRNA_19669	0.0225688487124924	lncRNA	FUN_023596
lncRNA_241	0.0204330277451442	lncRNA	FUN_023596
lncRNA_18294	0.0184893681932408	lncRNA	FUN_023596
lncRNA_5387	0.0164811332881434	lncRNA	FUN_023596
CpG_ptg000020l_14185007	0.016163368874069	CpG	FUN_023596
lncRNA_1528	0.0147411697648876	lncRNA	FUN_023596
lncRNA_3566	0.0141802596148679	lncRNA	FUN_023596
CpG_ptg000026l_2068919	0.0132240720023899	CpG	FUN_023596
lncRNA_12533	0.0126141772076153	lncRNA	FUN_023596
lncRNA_12835	0.0124668232750199	lncRNA	FUN_023596
lncRNA_15413	0.011951130330655	lncRNA	FUN_023596
lncRNA_22010	0.0108929630592448	lncRNA	FUN_023596
CpG_ptg000027l_4256143	0.139264731542674	CpG	FUN_025232
lncRNA_21145	0.0710467163870726	lncRNA	FUN_025232
lncRNA_12212	0.0645985519900422	lncRNA	FUN_025232
lncRNA_5750	0.0376249069720144	lncRNA	FUN_025232
CpG_ptg000012l_17891926	0.0337332467660014	CpG	FUN_025232
CpG_ptg000012l_17891931	0.0324776223190274	CpG	FUN_025232
CpG_ptg000012l_17891929	0.0306044468047195	CpG	FUN_025232
lncRNA_18974	0.0288521924687092	lncRNA	FUN_025232
lncRNA_22070	0.026930626165769	lncRNA	FUN_025232
lncRNA_12131	0.0243249122394034	lncRNA	FUN_025232
lncRNA_206	0.0194791883792097	lncRNA	FUN_025232
lncRNA_11017	0.0171990310154497	lncRNA	FUN_025232
lncRNA_050	0.0168390437231922	lncRNA	FUN_025232
lncRNA_1544	0.0165009900279873	lncRNA	FUN_025232
CpG_ptg000018l_5534367	0.0160605889399273	CpG	FUN_025232
lncRNA_19330	0.015591499362656	lncRNA	FUN_025232
lncRNA_5744	0.015565381338436	lncRNA	FUN_025232
lncRNA_13943	0.0146898730190577	lncRNA	FUN_025232
lncRNA_8553	0.0142967663892131	lncRNA	FUN_025232
lncRNA_22433	0.0139527012029044	lncRNA	FUN_025232
CpG_ptg000012l_17129712	0.296699960651219	CpG	FUN_027948
lncRNA_9112	0.163179219935372	lncRNA	FUN_027948
lncRNA_18727	0.161682814906599	lncRNA	FUN_027948
lncRNA_14825	0.153260351088225	lncRNA	FUN_027948
CpG_ptg000007l_8499603	0.136926196476174	CpG	FUN_027948
CpG_ptg000009l_97541	0.117320513435504	CpG	FUN_027948
CpG_ptg000020l_13502649	0.0962484545847356	CpG	FUN_027948
lncRNA_13316	0.0815367443667421	lncRNA	FUN_027948
lncRNA_3474	0.0779016272337304	lncRNA	FUN_027948
CpG_ptg000007l_8435645	0.0713802233839964	CpG	FUN_027948
CpG_ptg000007l_9146007	0.0652358219110017	CpG	FUN_027948
lncRNA_12248	0.056463300110043	lncRNA	FUN_027948
CpG_ptg000020l_320831	0.0548801172934831	CpG	FUN_027948
lncRNA_4688	0.0513509953705108	lncRNA	FUN_027948
lncRNA_031	0.0497021495455976	lncRNA	FUN_027948
lncRNA_13950	0.0438511317264508	lncRNA	FUN_027948
lncRNA_20120	0.0433983554288058	lncRNA	FUN_027948
CpG_ptg000007l_8435630	0.0341602357163085	CpG	FUN_027948
CpG_ptg000025l_12091190	0.033184232974792	CpG	FUN_027948
CpG_ptg000002l_6353069	0.0331304151389454	CpG	FUN_027948
lncRNA_18474	0.0672804230977325	lncRNA	FUN_028200
lncRNA_1162	0.0629175260084024	lncRNA	FUN_028200
lncRNA_2743	0.0439998926284713	lncRNA	FUN_028200
lncRNA_17825	0.0425675623045395	lncRNA	FUN_028200
CpG_ptg000002l_4656059	0.0388110263619283	CpG	FUN_028200
lncRNA_12820	0.0333973173478795	lncRNA	FUN_028200
lncRNA_12198	0.0293853846962727	lncRNA	FUN_028200
lncRNA_5073	0.0270719439875624	lncRNA	FUN_028200
lncRNA_086	0.0262600085298768	lncRNA	FUN_028200
lncRNA_12026	0.0256704271169684	lncRNA	FUN_028200
CpG_ptg000047l_7104019	0.0254632294684852	CpG	FUN_028200
lncRNA_11470	0.0249852310279201	lncRNA	FUN_028200
lncRNA_3566	0.0247322908658817	lncRNA	FUN_028200
lncRNA_19633	0.0233939231020831	lncRNA	FUN_028200
lncRNA_15222	0.0179505933763507	lncRNA	FUN_028200
lncRNA_8036	0.0163027135051523	lncRNA	FUN_028200
lncRNA_4867	0.0148730130641721	lncRNA	FUN_028200
lncRNA_18283	0.0144889195309415	lncRNA	FUN_028200
lncRNA_21996	0.0141433713693787	lncRNA	FUN_028200
lncRNA_7949	0.014048402297883	lncRNA	FUN_028200
lncRNA_7906	0.0988809979446227	lncRNA	FUN_032220
lncRNA_6849	0.0300266781384922	lncRNA	FUN_032220
lncRNA_2750	0.0289442986021118	lncRNA	FUN_032220
lncRNA_6121	0.0235913055570726	lncRNA	FUN_032220
lncRNA_5290	0.0158455607846625	lncRNA	FUN_032220
lncRNA_17208	0.0153819196960218	lncRNA	FUN_032220
lncRNA_15753	0.0148053659617195	lncRNA	FUN_032220
CpG_ptg000031l_11392015	0.0146976302632262	CpG	FUN_032220
lncRNA_12835	0.0143819105767843	lncRNA	FUN_032220
lncRNA_8393	0.0142435075143391	lncRNA	FUN_032220
lncRNA_1539	0.0141761871696249	lncRNA	FUN_032220
CpG_ntLink_6_12991738	0.0132485390590357	CpG	FUN_032220
lncRNA_15477	0.0132125062771632	lncRNA	FUN_032220
lncRNA_19034	0.0123612243989651	lncRNA	FUN_032220
CpG_ptg000036l_498094	0.0106348865148144	CpG	FUN_032220
CpG_ptg000012l_10118472	0.0101018309028611	CpG	FUN_032220
lncRNA_18841	0.0100219316018192	lncRNA	FUN_032220
CpG_ptg000018l_10357663	0.00970466298778435	CpG	FUN_032220
CpG_ptg000005l_454813	0.00932794091583762	CpG	FUN_032220
lncRNA_11114	0.00862560401373649	lncRNA	FUN_032220
CpG_ptg000030l_2148106	0.168537645399237	CpG	FUN_033720
CpG_ptg000009l_4677453	0.0833964960904308	CpG	FUN_033720
CpG_ptg000007l_9893940	0.0651379286259565	CpG	FUN_033720
CpG_ptg000023l_22768406	0.0606890398768877	CpG	FUN_033720
CpG_ntLink_8_12647659	0.0564621191391618	CpG	FUN_033720
CpG_ptg000024l_10627037	0.0498221252311051	CpG	FUN_033720
CpG_ptg000016l_11476191	0.0366446494081604	CpG	FUN_033720
CpG_ptg000024l_9770747	0.0345378682106941	CpG	FUN_033720
CpG_ptg000016l_11476182	0.0331812627463418	CpG	FUN_033720
CpG_ptg000030l_2489047	0.0313237508991814	CpG	FUN_033720
CpG_ptg000026l_2435753	0.0304528251772456	CpG	FUN_033720
lncRNA_18358	0.030028996315653	lncRNA	FUN_033720
CpG_ptg000027l_6339845	0.027064832197549	CpG	FUN_033720
lncRNA_22354	0.0267227728084462	lncRNA	FUN_033720
CpG_ptg000020l_16600250	0.025686248658657	CpG	FUN_033720
CpG_ptg000026l_2030033	0.0244382651589681	CpG	FUN_033720
CpG_ptg000020l_14311891	0.0244370562883395	CpG	FUN_033720
CpG_ptg000035l_9162229	0.0238182008712638	CpG	FUN_033720
lncRNA_7708	0.0227120786191049	lncRNA	FUN_033720
CpG_ptg000023l_16746881	0.0224679476131824	CpG	FUN_033720
Cluster_5516	0.108723473228452	miRNA	FUN_035467
CpG_ptg000031l_9174311	0.0735144783661552	CpG	FUN_035467
CpG_ptg000017l_6932165	0.0476431913997815	CpG	FUN_035467
lncRNA_9115	0.0316967036391482	lncRNA	FUN_035467
lncRNA_19544	0.0297510529161937	lncRNA	FUN_035467
CpG_ptg000025l_15859733	0.0288648628516806	CpG	FUN_035467
lncRNA_14172	0.0191887191883115	lncRNA	FUN_035467
CpG_ptg000022l_9644136	0.018105753772403	CpG	FUN_035467
lncRNA_2963	0.0178973096816613	lncRNA	FUN_035467
lncRNA_1447	0.0174849992375825	lncRNA	FUN_035467
lncRNA_562	0.0172432775490982	lncRNA	FUN_035467
CpG_ptg000027l_4256133	0.0164604478790169	CpG	FUN_035467
CpG_ptg000012l_1232238	0.0159182794115717	CpG	FUN_035467
CpG_ptg000012l_1232202	0.014653293627047	CpG	FUN_035467
lncRNA_5418	0.014233092333732	lncRNA	FUN_035467
lncRNA_16953	0.0123661209876865	lncRNA	FUN_035467
lncRNA_041	0.0112428034063323	lncRNA	FUN_035467
CpG_ntLink_8_14976166	0.0110446802545743	CpG	FUN_035467
CpG_ptg000017l_6932169	0.0109827144567253	CpG	FUN_035467
lncRNA_8801	0.0108543433692063	lncRNA	FUN_035467
CpG_ptg000031l_9610690	0.247956624804947	CpG	FUN_035468
lncRNA_10045	0.182810089861181	lncRNA	FUN_035468
lncRNA_2998	0.159684848035861	lncRNA	FUN_035468
lncRNA_11105	0.141418921782989	lncRNA	FUN_035468
CpG_ptg000020l_14602974	0.12411042086131	CpG	FUN_035468
lncRNA_19774	0.107534808985373	lncRNA	FUN_035468
CpG_ptg000023l_14720951	0.0991862855342939	CpG	FUN_035468
lncRNA_23085	0.0798493133006577	lncRNA	FUN_035468
CpG_ptg000002l_2078663	0.0742815064070219	CpG	FUN_035468
CpG_ptg000031l_9610649	0.0727336147531452	CpG	FUN_035468
lncRNA_17914	0.0681252096880536	lncRNA	FUN_035468
lncRNA_8611	0.051594263345263	lncRNA	FUN_035468
CpG_ptg000016l_831277	0.0498774076812488	CpG	FUN_035468
lncRNA_21112	0.035630165815435	lncRNA	FUN_035468
lncRNA_20775	0.0352268976952295	lncRNA	FUN_035468
CpG_ptg000017l_11268165	0.0322695391367027	CpG	FUN_035468
CpG_ptg000030l_242369	0.0297052920302769	CpG	FUN_035468
lncRNA_1058	0.025167379090336	lncRNA	FUN_035468
CpG_ptg000024l_4334255	0.0227853532304376	CpG	FUN_035468
lncRNA_15219	0.0224059637234839	lncRNA	FUN_035468
CpG_ptg000004l_1248723	0.0282749079617416	CpG	FUN_037573
lncRNA_1499	0.0242379952531212	lncRNA	FUN_037573
lncRNA_5147	0.0234301513419659	lncRNA	FUN_037573
lncRNA_19173	0.0215600957854199	lncRNA	FUN_037573
lncRNA_18353	0.0169003212824878	lncRNA	FUN_037573
lncRNA_13107	0.015668738750008	lncRNA	FUN_037573
lncRNA_16126	0.0131157522958129	lncRNA	FUN_037573
lncRNA_14298	0.0128231637345832	lncRNA	FUN_037573
lncRNA_6471	0.0127494021337457	lncRNA	FUN_037573
CpG_ptg000008l_11493658	0.0114134048314754	CpG	FUN_037573
lncRNA_1162	0.0110475210955889	lncRNA	FUN_037573
lncRNA_22316	0.011006747018114	lncRNA	FUN_037573
lncRNA_9459	0.0106871712713867	lncRNA	FUN_037573
